MAR___GCF_000724565.2,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_900198195.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_001269985.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_002309955.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002293525.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002483185.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002418405.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002420005.1,2,0.2,#FFF000,1,1,Acidobacteriota
MAR___GCA_000252425.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
TARA_AOS_82_MAG_00089,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_000613065.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_000963755.2,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_003214755.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_003283055.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_003214855.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_003209005.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_002693285.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_003283945.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_001632125.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_003212595.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_002701375.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
TARA_SAMEA2622738_METAG_NMMHBLID,2,0.2,#009ACD,1,1,Proteobacteria
TARA_SAMEA2622823_BIN_00000215,2,0.2,#009ACD,1,1,Proteobacteria
TARA_SAMEA2620106_BIN_00000069,2,0.2,#009ACD,1,1,Proteobacteria
TARA_SAMEA2621242_METAG_GMIEJGMJ,2,0.2,#33a02c,1,1,Bacteroidota
TARA_SAMEA2620120_METAG_BPFDICKC,2,0.2,#33a02c,1,1,Bacteroidota
TARA_SAMEA4397023_BIN_00000030,2,0.2,#33a02c,1,1,Bacteroidota
TARA_SAMEA4396941_METAG_NFKLMDEC,2,0.2,#33a02c,1,1,Bacteroidota
TARA_SAMEA2622658_BIN_00000071,2,0.2,#EEAD0E,1,1,Cyanobacteria
TARA_SAMEA2622736_BIN_00000033,2,0.2,#009ACD,1,1,Proteobacteria
TARA_SAMEA2622696_BIN_00000015,2,0.2,#EEAD0E,1,1,Cyanobacteria
TARA_SAMEA2622765_BIN_00000045,2,0.2,#EEAD0E,1,1,Cyanobacteria
TARA_SAMEA2620542_BIN_00000079,2,0.2,#EEAD0E,1,1,Cyanobacteria
TARA_SAMEA2620672_METAG_ILIJGAAN,2,0.2,#EEAD0E,1,1,Cyanobacteria
TARA_SAMEA2623463_BIN_00000128,2,0.2,#EEAD0E,1,1,Cyanobacteria
TARA_IOS_50_MAG_00096,2,0.2,#EEAD0E,1,1,Cyanobacteria
TARA_PSE_93_MAG_00175,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_001625565.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_003210775.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_000011485.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_000737535.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_004209775.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_001632105.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_000760295.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_900473965.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_000760315.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_900473935.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_001632165.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_001631935.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_000760335.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_000153825.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_002695825.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002694565.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002697445.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_001188445.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_001942255.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCA_003626815.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_001942465.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCA_001942415.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCA_003725745.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCA_002811705.2,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCA_003443635.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_001310375.1,2,0.2,#FF99B9,1,1,Firmicutes
MAR___GCA_000015705.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_003060805.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_001400055.1,2,0.2,#32868a,1,1,Bacillota
